filename;width;height;class;xmin;ymin;xmax;ymax
3465_c28a0faa030ede75615db89544d41b9b_jpg.rf.aa911d8a1499ffabb6d67267f9e3d5ae.jpg;416;416;aircraft;166;216;205;238
3466_b32cf8d2876d30a2c0c70dfce87bd2ed_jpg.rf.accff6c1ab89ea22f212d95b36eb3bce.jpg;416;416;aircraft;3;11;414;415
3467_8465ff74d82ad2315745eb95a8273733_jpg.rf.aba86135bc7d7ee251c053391bf8e403.jpg;416;416;aircraft;73;102;382;226
3468_9776d2cd319df57994f78e081331cbcf_jpg.rf.abeecb28af14ec6fbdf3f08837e6da28.jpg;416;416;aircraft;154;156;259;250
3469_89d6550df946541cfc4137bb9fe11350_jpg.rf.ad069b1b728db1de06b5e449c4ed2714.jpg;416;416;aircraft;152;149;186;171
3470_89d6550df946541cfc4137bb9fe11350_jpg.rf.ad069b1b728db1de06b5e449c4ed2714.jpg;416;416;aircraft;156;231;195;264
3471_89d6550df946541cfc4137bb9fe11350_jpg.rf.ad069b1b728db1de06b5e449c4ed2714.jpg;416;416;aircraft;122;281;158;310
3472_89d6550df946541cfc4137bb9fe11350_jpg.rf.ad069b1b728db1de06b5e449c4ed2714.jpg;416;416;aircraft;81;285;117;314
3473_db627ce3b73e2fa2450e58722a361359_jpg.rf.ac8f97f7e29f8ae967c4bb7bc1da01f4.jpg;416;416;aircraft;231;175;309;213
3474_db627ce3b73e2fa2450e58722a361359_jpg.rf.ac8f97f7e29f8ae967c4bb7bc1da01f4.jpg;416;416;aircraft;36;141;115;178
3475_db627ce3b73e2fa2450e58722a361359_jpg.rf.ac8f97f7e29f8ae967c4bb7bc1da01f4.jpg;416;416;aircraft;162;81;243;120
3476_a9178de56e47753ae18ec5657eb83c10_jpg.rf.ace5ae41b15e317b85a276ef60cc1020.jpg;416;416;aircraft;69;165;123;210
3477_97f5ddca8b823f3e7288322d7b4d4b1b_jpg.rf.ac6075bdf67f4079a8e983a321e43f7a.jpg;416;416;aircraft;92;134;327;403
3478_25d51a02b412bdd83346b4726a763859_jpg.rf.acc936d009e4b90c47d9d88edec533aa.jpg;416;416;aircraft;327;140;412;315
3479_25d51a02b412bdd83346b4726a763859_jpg.rf.acc936d009e4b90c47d9d88edec533aa.jpg;416;416;aircraft;58;292;150;399
3480_25d51a02b412bdd83346b4726a763859_jpg.rf.acc936d009e4b90c47d9d88edec533aa.jpg;416;416;aircraft;67;152;160;263
3481_25d51a02b412bdd83346b4726a763859_jpg.rf.acc936d009e4b90c47d9d88edec533aa.jpg;416;416;aircraft;58;12;155;124
3482_3a73bc50e16b6edbd8780ab3b1d7f9d5_jpg.rf.ace0cc8412339ca75a70094534a54e6b.jpg;416;416;aircraft;1;1;372;416
3483_a2efe25f610d12c098991b022f7950cb_jpg.rf.ac51a79af3e268b8ccab88dea29ec9b0.jpg;416;416;aircraft;69;174;275;216
3484_8663d1d5d3ff763da803d6a6bfeb7e92_jpg.rf.ad2638fc1b286a825f99440f74057f3c.jpg;416;416;aircraft;163;77;271;157
3485_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;252;96;266;99
3486_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;234;95;249;99
3487_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;223;102;241;107
3488_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;238;100;295;111
3489_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;232;109;269;115
3490_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;206;105;236;111
3491_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;174;111;192;117
3492_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;145;109;193;118
3493_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;184;99;208;103
3494_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;99;115;141;123
3495_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;255;101;413;133
3496_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;69;68;163;86
3497_d18d09f615587b9983a3f9b1e5137b1e_jpg.rf.acf2bc61c2e5675f00c713986d8b9956.jpg;416;416;aircraft;2;80;77;95
3498_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;5;333;318;416
3499_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;30;258;327;339
3500_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;16;172;412;268
3501_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;67;146;238;194
3502_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;93;87;256;134
3503_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;109;35;266;79
3504_1be0fe0c75565c9497cd4ad84cbe3050_jpg.rf.ace4e8f230c1c64bd22014d8ab9250a2.jpg;416;416;aircraft;129;0;279;29
3505_3ba54ccc90ad89edf0d6d7de2fadac6f_jpg.rf.acaff70d3fb34dd365686527d18caed1.jpg;416;416;aircraft;0;215;103;269
3506_3ba54ccc90ad89edf0d6d7de2fadac6f_jpg.rf.acaff70d3fb34dd365686527d18caed1.jpg;416;416;aircraft;35;1;416;330
3507_8733e7d2f0d1881ac495bf3c94be34b7_jpg.rf.ad7521b80d7d6979dc3cecd2593391db.jpg;416;416;aircraft;0;132;345;323
3508_7175027ffd27c20ec8338b81e112fdf9_jpg.rf.ad5ff3edf774652fba8cc0a2cc92c39e.jpg;416;416;aircraft;146;200;178;229
3509_34058870f00722bf891361bc75ece78a_jpg.rf.ad8ff6f765e2fbc36163e668bdc1da6e.jpg;416;416;aircraft;232;116;361;169
3510_34058870f00722bf891361bc75ece78a_jpg.rf.ad8ff6f765e2fbc36163e668bdc1da6e.jpg;416;416;aircraft;160;150;300;227
3511_34058870f00722bf891361bc75ece78a_jpg.rf.ad8ff6f765e2fbc36163e668bdc1da6e.jpg;416;416;aircraft;113;115;220;169
3512_34058870f00722bf891361bc75ece78a_jpg.rf.ad8ff6f765e2fbc36163e668bdc1da6e.jpg;416;416;aircraft;4;217;236;326
3513_775723355d35e76ca1d07a10eb04d857_jpg.rf.ad824fff3e9f0304d0c4a81cd88f4be6.jpg;416;416;aircraft;123;136;362;240
3514_f229f35da3ef6c5f94744d8b676acad0_jpg.rf.ae26c0b6fc41d58d6f13b9717aad2189.jpg;416;416;aircraft;0;85;415;353
3515_0f2f6654829a369f80d2a789489e03a0_jpg.rf.ae07672111dfe3f7756e0deed0e74cc8.jpg;416;416;aircraft;120;16;163;63
3516_298a229e21a1ac16275edb67156b6d85_jpg.rf.ad750b59704d248b884115314ce374cd.jpg;416;416;aircraft;0;181;373;345
3517_298a229e21a1ac16275edb67156b6d85_jpg.rf.ad750b59704d248b884115314ce374cd.jpg;416;416;aircraft;129;49;372;184
3518_c2218106d852f27a3244512927153789_jpg.rf.ada21a22939edb23b593661e4e2a9354.jpg;416;416;aircraft;197;33;382;318
3519_c2218106d852f27a3244512927153789_jpg.rf.ada21a22939edb23b593661e4e2a9354.jpg;416;416;aircraft;4;46;203;327
3520_5602c7dd278e63b4d8092eb616a5c840_jpg.rf.ade690c2c84e1d8a0880607af062822f.jpg;416;416;aircraft;2;116;340;295
3521_a1439ef1781ecab0b5e5c1608fd09527_jpg.rf.ad8d4a686e739355f362cb9ec163ef9a.jpg;416;416;aircraft;151;17;221;388
3522_ba45950aa9ffa842f9ed51f4393dfaf3_jpg.rf.adbbc68daeba67ddce414cad4cdefe41.jpg;416;416;aircraft;139;214;215;245
3523_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;370;94;393;104
3524_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;347;101;371;112
3525_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;321;95;347;106
3526_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;287;105;311;116
3527_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;263;98;289;110
3528_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;225;111;249;122
3529_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;202;103;228;114
3530_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;159;115;183;127
3531_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;348;313;408;340
3532_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;346;282;406;311
3533_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;242;318;317;342
3534_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;259;266;315;292
3535_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;154;302;225;323
3536_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;183;251;236;276
3537_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;75;285;143;304
3538_287e8d48e64bc681f03c605f291b22df_jpg.rf.ae2e13e687a37465c5b37a575ca81978.jpg;416;416;aircraft;4;270;70;288
3539_00a146155690879cedf0b20325b0ba18_jpg.rf.ae8c36c050a56d873564c359a76e67db.jpg;416;416;aircraft;105;198;249;265
3540_9c1bb9b0aefe0aeba79ce571ab1740ea_jpg.rf.ae3d070ae15b114e2830f77e758de3a1.jpg;416;416;aircraft;0;10;416;416
3541_c7a8a8bdb2a2b4e0b638c0cad3827b97_jpg.rf.ae4a608261e193953272117497279122.jpg;416;416;aircraft;176;167;233;250
3542_f5267a653ab67c6c3db09eec8e0a6167_jpg.rf.adfcca4fab4baf7722af8585d1781aed.jpg;416;416;aircraft;189;1;374;408
3543_6f6c6c8ad58cf170c435deb5ce0a0047_jpg.rf.ae70bf35d53a6e6f3a9c84cb43dc4491.jpg;416;416;aircraft;7;224;111;280
3544_6f6c6c8ad58cf170c435deb5ce0a0047_jpg.rf.ae70bf35d53a6e6f3a9c84cb43dc4491.jpg;416;416;aircraft;130;140;263;175
3545_6f6c6c8ad58cf170c435deb5ce0a0047_jpg.rf.ae70bf35d53a6e6f3a9c84cb43dc4491.jpg;416;416;aircraft;259;187;401;238
3546_a00b722ccff4de97434813d6208812ba_jpg.rf.aeab52b107d2dafa95a7ed4e87a33867.jpg;416;416;aircraft;278;246;416;362
3547_a00b722ccff4de97434813d6208812ba_jpg.rf.aeab52b107d2dafa95a7ed4e87a33867.jpg;416;416;aircraft;126;224;271;319
3548_a00b722ccff4de97434813d6208812ba_jpg.rf.aeab52b107d2dafa95a7ed4e87a33867.jpg;416;416;aircraft;1;204;124;300
3549_4c8108201bd4bdf513ab7f70e424347e_jpg.rf.ae8e6912c48e17f90d23843f97e22fdb.jpg;416;416;aircraft;69;103;176;155
3550_e12c8f90c8ed2b0822ec5835df8ae1da_jpg.rf.aed3905c7016f0dd61528c149deb5393.jpg;416;416;aircraft;133;15;254;45
3551_129458fba613443e4e89c0bf2fe6805c_jpg.rf.ae573d5418bfde909dc729410977e82b.jpg;416;416;aircraft;39;163;394;326
3552_129458fba613443e4e89c0bf2fe6805c_jpg.rf.ae573d5418bfde909dc729410977e82b.jpg;416;416;aircraft;86;37;252;179
3553_687bff71cf0a2b737a7fae243062875f_jpg.rf.ae7a49e7d694ae7f838eb0f9583279d2.jpg;416;416;aircraft;154;73;349;136
3554_e7ed00efe1738383ce8f4d1b8f6ebe2c_jpg.rf.ae3192ff728de60a5941fa444280459c.jpg;416;416;aircraft;214;72;408;105
3555_e7ed00efe1738383ce8f4d1b8f6ebe2c_jpg.rf.ae3192ff728de60a5941fa444280459c.jpg;416;416;aircraft;0;230;386;321
3556_8d674411bc7fe28f6ab7b6c3fbe05a06_jpg.rf.aef46ea34cbcbfe0a5c8005b5c8d8393.jpg;416;416;aircraft;5;1;416;415
3557_7a8e82dfd0a6e51f972ef2234e5e2d58_jpg.rf.aeb7e8eed907a77be7363b7e936e1743.jpg;416;416;aircraft;154;166;270;242
3558_c0ca8e5ec61fef44e26a9c02550dfa77_jpg.rf.aef245d9b8690cbde494201a7635cddc.jpg;416;416;aircraft;30;181;277;266
3559_4f89aecf4ed01a3ac5a6d7cce7ff16c8_jpg.rf.af18bb288c2eebbc63b0a165afc11297.jpg;416;416;aircraft;31;102;391;327
3560_819275df23bec1c0314d5399a1a37162_jpg.rf.aea887c1ac651b9b6d5fb914d965acf5.jpg;416;416;aircraft;147;141;416;341
3561_7ca2bb547e19a4124d8e672dcd8d3dec_jpg.rf.af1a78b3f733a967096dbe99dfed0c75.jpg;416;416;aircraft;4;90;411;282
3562_efdd1b7078ddb17ed46b913f157042a2_jpg.rf.aec9f1bda372be307f8358741a7bf3f1.jpg;416;416;aircraft;5;87;226;288
3563_b874f1b2658179d7aea2ece86d2fd8f0_jpg.rf.b01b99d08f81f2018cc0b65474ab079e.jpg;416;416;aircraft;59;106;408;254
3564_6b504505dbb3c5639855eda382f79023_jpg.rf.af65210f857aad5a6a33848fc7ab4f59.jpg;416;416;aircraft;203;254;249;272
3565_2033ab3f0350c39bc7859ef064ab8073_jpg.rf.af1c8458e6160618fceefb46742709b0.jpg;416;416;aircraft;205;188;404;290
3566_2033ab3f0350c39bc7859ef064ab8073_jpg.rf.af1c8458e6160618fceefb46742709b0.jpg;416;416;aircraft;11;96;318;323
3567_032ace711c5475c6b769b570c51211ab_jpg.rf.af995c9542d3a56fcb112c61778d2fed.jpg;416;416;aircraft;1;185;241;269
3568_032ace711c5475c6b769b570c51211ab_jpg.rf.af995c9542d3a56fcb112c61778d2fed.jpg;416;416;aircraft;187;181;415;279
3569_6a9b0bf18a5b47622dfbb8a96056737b_jpg.rf.afd53ca82a10cec942df663409433ce6.jpg;416;416;aircraft;179;286;282;334
3570_6a9b0bf18a5b47622dfbb8a96056737b_jpg.rf.afd53ca82a10cec942df663409433ce6.jpg;416;416;aircraft;80;113;294;188
3571_b2b9aacc1a418c76c2bb952c5e2dbac5_jpg.rf.b0ca1ff15e38af76b5a23bdd86a8e787.jpg;416;416;aircraft;172;84;191;109
3572_b2b9aacc1a418c76c2bb952c5e2dbac5_jpg.rf.b0ca1ff15e38af76b5a23bdd86a8e787.jpg;416;416;aircraft;207;240;224;260
3573_b2b9aacc1a418c76c2bb952c5e2dbac5_jpg.rf.b0ca1ff15e38af76b5a23bdd86a8e787.jpg;416;416;aircraft;193;111;230;189
3574_653021bee7cdd9a516379e0e16d0b78e_jpg.rf.b0493e11f0dae542c0ee19473b396282.jpg;416;416;aircraft;17;113;71;138
3575_653021bee7cdd9a516379e0e16d0b78e_jpg.rf.b0493e11f0dae542c0ee19473b396282.jpg;416;416;aircraft;80;114;133;139
3576_653021bee7cdd9a516379e0e16d0b78e_jpg.rf.b0493e11f0dae542c0ee19473b396282.jpg;416;416;aircraft;136;116;189;138
3577_653021bee7cdd9a516379e0e16d0b78e_jpg.rf.b0493e11f0dae542c0ee19473b396282.jpg;416;416;aircraft;194;113;244;135
3578_912e88480d0d34b8a0b34b3b9d679765_jpg.rf.afdf8865177dcc6939c690476688ded3.jpg;416;416;aircraft;8;132;227;248
3579_3d320da67ec84910fbec0c75d5e76d00_jpg.rf.ae61fbc309f65a8a2aa74ba4a154174b.jpg;416;416;aircraft;1;51;297;406
3580_9854a81d11643e5eb69f59b1387e60e8_jpg.rf.afd9ba833c8de20d33b01f5653914b24.jpg;416;416;aircraft;0;1;407;416
3581_496ddd679f35fc9b8eb438c431b4fc99_jpg.rf.b064b499a6442299062807af62d485dc.jpg;416;416;aircraft;261;204;416;341
3582_496ddd679f35fc9b8eb438c431b4fc99_jpg.rf.b064b499a6442299062807af62d485dc.jpg;416;416;aircraft;0;1;416;371
3583_32b0d7a4b83671d34b4db515865275ee_jpg.rf.afe449620fe73699295bcfc3b8c3230e.jpg;416;416;aircraft;73;295;321;416
3584_32b0d7a4b83671d34b4db515865275ee_jpg.rf.afe449620fe73699295bcfc3b8c3230e.jpg;416;416;aircraft;79;163;337;268
3585_4ef1fa6020f23711cc0e06dc1e7dfdbc_jpg.rf.b0562bf1dbdba55d862b3c0970a7291a.jpg;416;416;aircraft;79;177;274;282
3586_c290f31669fb7aa8f42d9ba4869e49de_jpg.rf.b071d6e636c91360a62421e0e88cebc7.jpg;416;416;aircraft;67;191;291;263
3587_c290f31669fb7aa8f42d9ba4869e49de_jpg.rf.b071d6e636c91360a62421e0e88cebc7.jpg;416;416;aircraft;124;240;346;326
3588_c290f31669fb7aa8f42d9ba4869e49de_jpg.rf.b071d6e636c91360a62421e0e88cebc7.jpg;416;416;aircraft;97;250;415;392
3589_8ee7cba71e858eede1736fa874ae13db_jpg.rf.affd1f61e98de5663a3b9c763fd88501.jpg;416;416;aircraft;194;189;376;266
3590_8ee7cba71e858eede1736fa874ae13db_jpg.rf.affd1f61e98de5663a3b9c763fd88501.jpg;416;416;aircraft;303;146;339;165
3591_cfc1c229877b249a7b49ac641ec24a10_jpg.rf.b084cd4d8b0d47ef7c0b2f44a9f06e39.jpg;416;416;aircraft;52;136;356;311
3592_64370ef454dcb0e24c334c2f007f9a8c_jpg.rf.b09faac4f498fc0fe7bf37b3f1218c68.jpg;416;416;aircraft;199;40;216;59
3593_64370ef454dcb0e24c334c2f007f9a8c_jpg.rf.b09faac4f498fc0fe7bf37b3f1218c68.jpg;416;416;aircraft;188;86;205;104
3594_c09cbf5a6236101d3550b901f974a603_jpg.rf.b115c588c5c3740a0a508b835dc3a372.jpg;416;416;aircraft;192;240;320;276
3595_7529380ff39c1284e9e3e250840493e9_jpg.rf.b0e5d1d43401060b9d8ad920e3df1165.jpg;416;416;aircraft;230;126;323;265
3596_f88fa69a58a4c2f799cbbcf10ba56a5f_jpg.rf.b0e6f5d8e209916497114f8b5f310f86.jpg;416;416;aircraft;118;119;378;176
3597_d7e308523ec4313e80fd538cc5b9805c_jpg.rf.b08ade886c4e32090ea3c483ccbdf4cc.jpg;416;416;aircraft;48;119;386;290
3598_c958e4dca77d7e4e206fdbb4710f91c0_jpg.rf.b142ce3bb4b212ef10a5c973309d2bc7.jpg;416;416;aircraft;203;253;280;292
3599_c958e4dca77d7e4e206fdbb4710f91c0_jpg.rf.b142ce3bb4b212ef10a5c973309d2bc7.jpg;416;416;aircraft;142;114;223;160
3600_9a03b9c0a0855ea82b47c830788cfcce_jpg.rf.b1323b1feb3e1bef0629ab7f5dee621c.jpg;416;416;aircraft;120;164;175;203
3601_869ad8c621e5bc3f9e20b0345c029665_jpg.rf.b0edf3ee13dfb2daba0a1963030f7056.jpg;416;416;aircraft;234;69;246;86
3602_35a0096d67d1284816f04197f90b359c_jpg.rf.b1b4fc8f2a882c093ce067818e590188.jpg;416;416;aircraft;93;289;203;384
3603_6ecd05bd676ec8a8691d2826dd328c66_jpg.rf.b1a49c1d4f016b2c4de9ea78a74f116e.jpg;416;416;aircraft;51;21;321;350
3604_ea15dd2df9856267287bb2ce1283d919_jpg.rf.b12229c1808589cea56fda6957906526.jpg;416;416;aircraft;3;115;408;293
3605_3a56ce55f8b49b4fd01ff406e67b57cf_jpg.rf.b1e9cb64032e7ec91dc92f7ccbb50a3e.jpg;416;416;aircraft;22;220;188;313
3606_3a56ce55f8b49b4fd01ff406e67b57cf_jpg.rf.b1e9cb64032e7ec91dc92f7ccbb50a3e.jpg;416;416;aircraft;116;178;400;317
3607_3a56ce55f8b49b4fd01ff406e67b57cf_jpg.rf.b1e9cb64032e7ec91dc92f7ccbb50a3e.jpg;416;416;aircraft;193;224;363;314
3608_97d577cbd4f0612438780fa144d2eb2e_jpg.rf.b1758511255a78f658bd0a0b832bdc7e.jpg;416;416;aircraft;221;112;380;228
3609_97d577cbd4f0612438780fa144d2eb2e_jpg.rf.b1758511255a78f658bd0a0b832bdc7e.jpg;416;416;aircraft;1;122;120;217
3610_bfb797511453bfa259b56da04e183dfe_jpg.rf.b0934ed84fff38d5f935ee3f41f6c143.jpg;416;416;aircraft;129;38;398;247
3611_062e738bdd54f991a7d3c96e0961921d_jpg.rf.b2feacd67fd71840ddb5ac2d2b17074a.jpg;416;416;aircraft;0;1;416;416
3612_97bf314f74b1de68aa0c57743c8172a3_jpg.rf.b18771cdf0a28d0c2d60db09a2e26899.jpg;416;416;aircraft;0;57;411;399
3613_00c469711cece905455462094a77cc4f_jpg.rf.b2d264fe7c1f0412a93a26d8f51908c1.jpg;416;416;aircraft;1;97;413;299
3614_00c469711cece905455462094a77cc4f_jpg.rf.b2d264fe7c1f0412a93a26d8f51908c1.jpg;416;416;aircraft;11;287;416;415
3615_6f7181d5c695f50e112247be258a306a_jpg.rf.b0703cfc4d40a5263ebb4c62765f2460.jpg;416;416;aircraft;83;22;397;400
3616_2ed99d6917cc3a481ff316b7f91c17c5_jpg.rf.b1ad5d9ac9ed340bfc3d1ba7fac0b6c4.jpg;416;416;aircraft;20;134;386;398
3617_6d84c78fe9c850d3cc90b66def955a73_jpg.rf.b24223bb1b4c9592659fac09dc5a5725.jpg;416;416;aircraft;36;291;415;413
3618_6d84c78fe9c850d3cc90b66def955a73_jpg.rf.b24223bb1b4c9592659fac09dc5a5725.jpg;416;416;aircraft;19;152;394;269
3619_6d84c78fe9c850d3cc90b66def955a73_jpg.rf.b24223bb1b4c9592659fac09dc5a5725.jpg;416;416;aircraft;77;26;370;124
3620_e2bb146aea11f5d4e04c6c97fad15c07_jpg.rf.b28669babd7b4447f586a9bb307c09b6.jpg;416;416;aircraft;48;168;416;261
3621_87866d8fc91b0efc170dcdddf5cc66ad_jpg.rf.b249980620a2b131921e64cfaa75f082.jpg;416;416;aircraft;118;151;219;282
3622_b1d10db2016c2f83c13b25fcb170cdeb_jpg.rf.b260723c204230b9b659f213d40229e4.jpg;416;416;aircraft;28;111;58;148
3623_b1d10db2016c2f83c13b25fcb170cdeb_jpg.rf.b260723c204230b9b659f213d40229e4.jpg;416;416;aircraft;54;121;87;163
3624_b1d10db2016c2f83c13b25fcb170cdeb_jpg.rf.b260723c204230b9b659f213d40229e4.jpg;416;416;aircraft;78;97;267;292
3625_b1d10db2016c2f83c13b25fcb170cdeb_jpg.rf.b260723c204230b9b659f213d40229e4.jpg;416;416;aircraft;349;124;396;169
3626_b1d10db2016c2f83c13b25fcb170cdeb_jpg.rf.b260723c204230b9b659f213d40229e4.jpg;416;416;aircraft;283;132;331;188
3627_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;102;369;154;401
3628_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;135;318;184;346
3629_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;112;294;160;320
3630_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;311;142;351;161
3631_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;242;145;279;163
3632_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;288;65;322;80
3633_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;341;93;378;110
3634_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;191;44;223;59
3635_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;224;30;255;43
3636_0e630fae1bc0854d2ef68691ec28a016_jpg.rf.b1e2c1a9831968996bf907e751015a04.jpg;416;416;aircraft;202;20;232;33
3637_bf7f523ca39f84bb2db3c9878f6176da_jpg.rf.b1aaafaa92c3068951d4b60e9045de36.jpg;416;416;aircraft;19;178;153;329
3638_bf7f523ca39f84bb2db3c9878f6176da_jpg.rf.b1aaafaa92c3068951d4b60e9045de36.jpg;416;416;aircraft;270;174;392;322
3639_bf7f523ca39f84bb2db3c9878f6176da_jpg.rf.b1aaafaa92c3068951d4b60e9045de36.jpg;416;416;aircraft;130;85;275;259
3640_fe1469fd68648acda91a4236de7499aa_jpg.rf.b34ee4154e0d502dca85568663ab3188.jpg;416;416;aircraft;3;57;410;360
3641_fcac0ae4cca1a315e5a0cdd2ebd0433e_jpg.rf.b13645fd254f52332498eaafaea6da6e.jpg;416;416;aircraft;97;50;236;256
3642_129beebec2646656a72335870a024d0c_jpg.rf.b3186d2628118df8d488f0963d7c5a2a.jpg;416;416;aircraft;0;1;416;362
3643_30650cdfdf4269d21e04ca22ca1ea80f_jpg.rf.b23fdec5e779aa86ed92ab703ceb0ce5.jpg;416;416;aircraft;6;34;371;172
3644_a2cee6f6511eac4c8d220edc8394828e_jpg.rf.b372a304dca2e6b1bff556356ef03364.jpg;416;416;aircraft;93;71;181;154
3645_9e8c7437f75c7511127b63ab4263cb02_jpg.rf.b0cb817396965422de1af9f4ab7ddf25.jpg;416;416;aircraft;216;122;379;267
3646_1769fc97dd3028a9cf53ff79f4470659_jpg.rf.b33cb727558d3ed333ac179c23581aee.jpg;416;416;aircraft;0;28;412;325
3647_1769fc97dd3028a9cf53ff79f4470659_jpg.rf.b33cb727558d3ed333ac179c23581aee.jpg;416;416;aircraft;2;189;360;309
3648_0ed126a68c0e1dc5a49866e2cb0fd04a_jpg.rf.b32c036d3552d2a9cecded70258358f6.jpg;416;416;aircraft;0;0;416;376
3649_8f9b1754594f8bc2408ac1c0cb2998b6_jpg.rf.b40c5a4607b371c29f3a4ad2941b17dc.jpg;416;416;aircraft;1;0;416;416
3650_73ffde4af88cc44d22021951896f3f9f_jpg.rf.b26763df4fc22b64b0c048e51b723c9e.jpg;416;416;aircraft;37;68;307;198
